Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.474536833,0.10935068,-0.396645289,0.573494326,0.70581924
2.484599833,-0.114701467,-0.327275969,0.367305715,0.505152922
2.494662833,-0.34449865,-0.20592841,0.127400889,0.421090034
2.504724833,-0.483200891,-0.128584365,-0.141126643,0.519551508
2.514787833,-0.56741293,0.022800048,-0.286351599,0.635983108
2.524849833,-0.619933936,0.242908249,-0.365414726,0.759506698
2.534912833,-0.655808359,0.40882387,-0.423955879,0.881453429
2.544975833,-0.683483377,0.514485688,-0.531232406,1.007001945
2.555037833,-0.673359507,0.595331046,-0.584776529,1.072285255
2.565100833,-0.686708701,0.645627333,-0.576834256,1.105052601
2.575162833,-0.682004762,0.685598607,-0.573808907,1.124469922
2.585225833,-0.682587875,0.724048435,-0.634079082,1.179927382
2.595288833,-0.767202202,0.75013111,-0.734586872,1.300351404
2.605350833,-0.843049068,0.775452477,-0.887392743,1.448973484
2.615413833,-0.884517375,0.802614256,-0.993618525,1.553653244
2.625475833,-0.872476496,0.815305345,-0.944545768,1.522532348
2.635538833,-0.868356402,0.795561637,-0.772080973,1.408215249
2.645601833,-0.837918867,0.753578044,-0.540280387,1.249756293
2.655663833,-0.843695039,0.705354887,-0.273274886,1.13314871
2.665726833,-0.860911727,0.654641693,-0.041435124,1.082331565
2.675788833,-0.882310782,0.619858069,0.049666834,1.079427226
2.685851833,-0.908075514,0.590371437,0.036031128,1.083714822
2.695914833,-0.955142677,0.575401103,-0.080306244,1.117959327
2.705976833,-0.958337449,0.584146199,-0.204245582,1.14076891
2.716039833,-0.936706406,0.596548728,-0.21981087,1.132080428
2.726101833,-0.947043406,0.590204207,-0.189317055,1.131845028
2.736164833,-0.967759799,0.565522233,-0.124474942,1.127771446
2.746227833,-1.027546848,0.467038456,0.026272125,1.129011811
2.756289833,-1.095963656,0.355461887,0.215392714,1.172127771
2.766352833,-1.077463651,0.234978255,0.428716097,1.183190683
2.776414833,-0.967026412,0.080606791,0.713604723,1.204520335
2.786477833,-0.811222673,-0.067657548,1.031631859,1.314124827
2.796540833,-0.716257897,-0.184548651,1.290130831,1.487118402
2.806602833,-0.661478842,-0.285826519,1.422157452,1.594296985
2.816665833,-0.711462011,-0.371777666,1.479276563,1.683049606
2.826727833,-1.052352929,-0.221880199,1.427715815,1.787470268
2.836790833,-1.539870089,0.069957842,1.114593909,1.90221281
2.846853833,-1.907391274,0.13994609,0.730806062,2.047389529
2.856915833,-1.9428599,0.034785671,0.425701273,1.989255189
2.866978833,-1.770167648,-0.045180266,0.261018537,1.789878609
2.877040833,-1.547579935,-0.067493241,0.266524276,1.571812388
